PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
375034ALR,NUTRALYS B 85 F,25 kg bag,25.0,New Zealand,NZ,2000.000,0.000,150.000,0.000,5000.000,5850.000,0.000,5000.000,1000.000,5850.000,1000.000,6850.000,N1 - Non hazardous/Non dangerous,S,C,ROQUETTE SINGAPORE LTD ,MANFRED CHUN,ROQUETTE FRERES ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",FR,168.00000,1825.00000,0,0,0,168,1825,25.000,40.0000,1,38.37,17.22,17.93,1.00,17.22,49.36,0.00,290.36,49.36,0.00,290.36,0.000,0.000,339.72,339.72,0.00,0.0,0.0,Healthy,0.0,0.00
4521281BRFRA,VERDAD POWDER N30,14 kg carton,14.0,Australia,NSW,0.000,0.000,0.000,1120.000,0.000,2800.000,0.000,1120.000,0.000,2800.000,0.000,2800.000,D2 - Hazardous but NOT dangerous,S,M,PURAC ASIA PACIFIC PTE LTD ,JAN RIAD,CORBION GROUP ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",FR,170.00000,730.00000,30,60,230,170,730,280.000,,1,7.41,17.21,17.73,0.87,15.00,0.00,74.67,0.00,63.49,97.67,65.12,-1680.000,1092.000,226.28,74.67,900.00,910.0,60.67,Healthy,16134.3,0.00
4521281BRFRA,VERDAD POWDER N30,14 kg carton,14.0,Australia,QLD,770.000,0.000,0.000,560.000,1120.000,0.000,0.000,1680.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,PURAC ASIA PACIFIC PTE LTD ,JAN RIAD,CORBION GROUP ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",FR,170.00000,730.00000,30,60,230,170,730,280.000,,1,0.97,17.21,18.62,0.11,1.96,392.86,285.71,571.43,63.49,97.67,65.12,2450.000,1092.000,226.28,1250.00,0.00,0.0,0.0,Healthy,0.0,0.00
4521281BRFRA,VERDAD POWDER N30,14 kg carton,14.0,Australia,VIC,322.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,PURAC ASIA PACIFIC PTE LTD ,JAN RIAD,CORBION GROUP ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",FR,170.00000,730.00000,30,60,230,170,730,280.000,,1,0.12,17.21,19.05,0.01,0.24,1341.67,0.00,0.00,63.49,97.67,65.12,322.000,1092.000,226.28,1341.67,0.00,0.0,0.0,Healthy,0.0,0.00
457590CRR,PALMOCOL PDA 1300,1000 KG IBC,1000.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,KLK KOLB SPECIALTIES B.V. ,SONYA ATKINSON,KLK OLEO  (KUALA LUMPUR KEPONG BERHAD),61121 - AU Home Care I&I HC,"MICHALIK, KYAN",MY,90.00000,365.00000,0,0,0,90,365,18000.000,,1,16.44,17.19,2.53,1.00,17.19,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
422536JKR,LACTARIN BV 50,25 kg carton,25.0,Australia,NSW,2825.000,0.000,0.000,0.000,1800.000,0.000,0.000,1800.000,1300.000,0.000,300.000,1300.000,N1 - Non hazardous/Non dangerous,S,B,DANISCO USA INC. ,MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",US,120.00000,720.00000,30,60,180,120,720,1800.000,,1,13.01,17.18,47.19,0.99,16.97,148.79,0.00,106.07,148.43,0.00,104.77,3325.000,3325.000,253.20,254.86,0.00,0.0,0.0,Overstock,0.0,83973.39
422536JKR,LACTARIN BV 50,25 kg carton,25.0,Australia,VIC,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,N1 - Non hazardous/Non dangerous,S,B,DANISCO USA INC. ,MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",US,120.00000,720.00000,30,60,180,120,720,1800.000,,1,0.16,17.18,48.50,0.01,0.21,119.05,0.00,0.00,148.43,0.00,104.77,0.000,3325.000,253.20,119.05,0.00,0.0,0.0,Overstock,0.0,-315.23
5123810VR,DIMODAN UO-M,20 KG Container,20.0,Australia,NSW,1680.000,300.000,0.000,0.000,1920.000,3340.000,0.000,1920.000,260.000,3340.000,260.000,3600.000,N1 - Non hazardous/Non dangerous,S,C,DANISCO AUSTRALIA PTY LTD ,MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",MY,120.00000,365.00000,0,0,0,120,365,960.000,,1,15.83,17.13,10.19,1.00,17.13,65.38,0.00,112.08,65.38,0.00,112.08,-300.000,-300.000,177.46,177.46,300.00,960.0,56.04,Low Stock,9782.4,0.00
4399870VR,CARBOWAX PEG 400,233.60 kg drum,233.6,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,1095.00000,0,0,0,120,1095,0.000,,1,120.89,17.07,2.37,1.00,17.07,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4507690VR,EMBO CAPS VG-ALPHA SIZE 00 CLR,70000 unit carton,8.75,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"SUHEUNG VIETNAM CO., LTD ",CHARLES MOORE,SUHEUNG CO LTD,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,VN,75.00000,1825.00000,0,0,0,75,1825,638.750,,1,9.78,17.06,,0.91,15.45,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
4507690VR,EMBO CAPS VG-ALPHA SIZE 00 CLR,70000 unit carton,8.75,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"SUHEUNG VIETNAM CO., LTD ",CHARLES MOORE,SUHEUNG CO LTD,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,VN,75.00000,1825.00000,0,0,0,75,1825,26.250,,1,1.02,17.06,,0.09,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
123335ACR,PERGOPAK M4,10 kg bag,10.0,Australia,VIC,990.000,0.000,0.000,2970.000,0.000,0.000,0.000,2970.000,2310.000,0.000,330.000,3630.000,N1 - Non hazardous/Non dangerous,S,C,MARTINSWERK GMBH ,"BARKACHI, JOSEPH",J.M. HUBER CORP.,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,120.00000,720.00000,0,0,0,120,720,0.000,33.0000,1,10.67,17.05,18.84,1.00,17.05,38.71,174.19,0.00,38.71,174.19,0.00,1650.000,1650.000,212.90,212.90,0.00,0.0,0.0,Overstock,0.0,31086.00
4392330VR,SILFAX D1205,900 kg IBC,900.0,Australia,VIC,0.000,0.000,0.000,0.000,1800.000,0.000,0.000,1800.000,1800.000,0.000,1800.000,1800.000,N1 - Non hazardous/Non dangerous,S,C,MERA CHEMICALS PTY LTD ,"GIOFTSIDIS, ZAC",MERA CHEMICALS,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,30.00000,365.00000,0,0,0,30,365,900.000,,1,24.88,16.98,8.01,1.00,16.98,-106.01,0.00,106.01,-106.01,0.00,106.01,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
443082K4R,INFINEUM S956,197 kg drum,197.0,Australia,VIC,394.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,394.000,0.000,394.000,394.000,D2 - Hazardous but NOT dangerous,S,M,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,30,60,95,35,720,788.000,,1,18.17,16.97,14.47,1.00,16.97,0.00,0.00,0.00,46.43,0.00,46.43,0.000,1576.000,92.86,0.00,1018.20,1182.0,69.65,Healthy,17103.54,0.00
443082K4R,INFINEUM S956,197 kg drum,197.0,Australia,NSW,1182.000,0.000,0.000,0.000,788.000,0.000,0.000,788.000,394.000,0.000,394.000,394.000,D2 - Hazardous but NOT dangerous,S,M,INFINEUM SINGAPORE LLP ,GARY HOLLINGSHED,INFINEUM INTERNATIONAL LTD.,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,SG,35.00000,720.00000,30,60,95,35,720,788.000,,1,0.00,16.97,14.19,0.00,0.00,0.00,0.00,0.00,46.43,0.00,46.43,1576.000,1576.000,92.86,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
226749ALR,PEB 1388,25 kg bag,25.0,Australia,NSW,4025.000,0.000,25.000,5000.000,0.000,8000.000,0.000,5000.000,0.000,8000.000,0.000,8000.000,N1 - Non hazardous/Non dangerous,S,M,HUBRON INTERNATIONAL LTD ,"MERITON, JOHN",OBG PHARMACEUTICALS LTD,61125 - AU Advanced Materials AM,VIJAYA PAWAR,GB,120.00000,1825.00000,30,60,180,120,1825,1250.000,50.0000,1,24.03,16.95,7.43,1.00,16.95,235.99,294.99,0.00,235.99,294.99,0.00,1000.000,1000.000,530.98,530.98,0.00,0.0,0.0,Overstock,0.0,47980.05
311249JHR,BUTANOX M-50 VRN,20 kg carton,20.0,New Zealand,NZ,240.000,0.000,0.000,0.000,3840.000,0.000,0.000,3840.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,B,"TIANJIN NOURYON CHEMICALS CO.,LTD ","MERITON, JOHN",NOURYON ,62125 - NZ Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,180.00000,30,60,180,120,180,480.000,,1,33.89,16.77,9.95,1.00,16.77,14.31,0.00,228.98,14.31,0.00,228.98,4080.000,4080.000,243.29,243.29,0.00,0.0,0.0,Overstock,0.0,15566.51
297942A3R,TOKUSIL FC,17 kg bag,17.0,Australia,NSW,4080.000,0.000,0.000,0.000,0.000,4335.000,0.000,0.000,0.000,4335.000,0.000,4335.000,N1 - Non hazardous/Non dangerous,S,C,TOKUYAMA SINGAPORE PTE LTD ,MELLANIE WHITE,TOKUYAMA CORPORATION,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TH,75.00000,730.00000,0,0,0,75,730,119.000,,1,5.34,16.67,3.91,0.76,12.74,320.25,0.00,0.00,260.05,0.00,0.00,-255.000,0.000,260.05,320.25,0.00,0.0,0.0,Healthy,0.0,0.00
297942A3R,TOKUSIL FC,17 kg bag,17.0,Australia,VIC,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,TOKUYAMA SINGAPORE PTE LTD ,MELLANIE WHITE,TOKUYAMA CORPORATION,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TH,75.00000,730.00000,0,0,0,75,730,68.000,,1,1.65,16.67,3.04,0.24,3.93,64.89,0.00,0.00,260.05,0.00,0.00,255.000,0.000,260.05,64.89,0.00,0.0,0.0,Healthy,0.0,0.00
441047DWR,PINE OIL 85,185 kg drum,185.0,New Zealand,NZ,1480.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,GREEN PINE INDUSTRIES ,"GUIRADO-LOPEZ, DAVID",HIMALAYA TERPENES PVT. LTD,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",DE,120.00000,730.00000,30,60,180,120,730,6290.000,,1,14.32,16.65,11.04,1.00,16.65,88.89,0.00,0.00,88.89,0.00,0.00,1480.000,1480.000,88.89,88.89,999.00,6290.0,377.78,Stockout Risk,69441.6,0.00
180686AFR,STARVIS 3003 F,15 kg bag,15.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,BASF CONSTRUCTION ADDITIVES GMBH ,"ELAURIA, ARWIN",BASF SE ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,150.00000,1440.00000,30,60,210,150,1440,600.000,45.0000,1,13.81,16.65,17.98,0.71,11.88,0.00,0.00,0.00,0.00,36.04,36.04,0.000,1200.000,72.08,0.00,712.80,720.0,60.61,Stockout Risk,12945.6,0.00
180686AFR,STARVIS 3003 F,15 kg bag,15.0,Australia,NSW,0.000,0.000,0.000,600.000,600.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,BASF CONSTRUCTION ADDITIVES GMBH ,"ELAURIA, ARWIN",BASF SE ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,150.00000,1440.00000,30,60,210,150,1440,600.000,45.0000,1,5.54,16.65,16.69,0.29,4.77,0.00,125.79,125.79,0.00,36.04,36.04,1200.000,1200.000,72.08,251.58,0.00,0.0,0.0,Stockout Risk,0.0,0.00
443176ALR,VANILLA CUSTARD DF 445-00255-01,25 kg bag,25.0,Australia,VIC,0.000,0.000,0.000,0.000,3150.000,0.000,0.000,3150.000,3150.000,0.000,1150.000,3150.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,25.000,,1,10.06,16.64,36.44,0.87,14.44,-79.64,0.00,218.14,-69.11,0.00,189.30,0.000,0.000,120.19,138.50,0.00,0.0,0.0,Healthy,0.0,0.00
443176ALR,VANILLA CUSTARD DF 445-00255-01,25 kg bag,25.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,25.000,,1,1.53,16.64,,0.13,2.20,0.00,0.00,0.00,-69.11,0.00,189.30,0.000,0.000,120.19,0.00,0.00,0.0,0.0,Healthy,,0.00
439561VKR,STRAWBERRY EMULSION FLAVOUR - QZ01085,15 kg pail,15.0,New Zealand,NZ,2250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2250.000,0.000,420.000,2250.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN SINGAPORE PTE LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,75.000,,1,7.63,16.62,13.20,1.00,16.62,110.11,0.00,0.00,110.11,0.00,0.00,0.000,0.000,110.11,110.11,0.00,0.0,0.0,Healthy,0.0,0.00
3669280VR,PURAC BF S/30,1200KG IBC,1200.0,Australia,NSW,4800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.000,0.000,1200.000,D2 - Hazardous but NOT dangerous,S,M,PURAC ASIA PACIFIC PTE LTD ,JAN RIAD,CORBION GROUP ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",SG,170.00000,1800.00000,30,60,230,170,1800,9600.000,,1,8.86,16.61,2.34,0.80,13.32,360.36,0.00,0.00,288.98,0.00,0.00,3600.000,3600.000,288.98,360.36,0.00,0.0,0.0,High Stock,0.0,0.00
3669280VR,PURAC BF S/30,1200KG IBC,1200.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,PURAC ASIA PACIFIC PTE LTD ,JAN RIAD,CORBION GROUP ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",SG,170.00000,1800.00000,30,60,230,170,1800,9600.000,,1,2.19,16.61,2.28,0.20,3.29,0.00,0.00,0.00,288.98,0.00,0.00,0.000,3600.000,288.98,0.00,0.00,0.0,0.0,High Stock,0.0,0.00
467709CRR,TC-CAB 35GL,1000 KG IBC,1000.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,GUANGZHOU TINCI MATERIALS TECH CO. LTD ,"SALLAS, FRANK",GUANGZHOU TINCI MATERIALS TECHNOLOGY ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,0,0,0,75,730,4000.000,,1,5.48,16.59,1.94,1.00,16.59,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4407590VR,PLUM COLA FLAVOUR QL85811,15 kg carboy,15.0,Australia,SA,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,30.000,30.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,105.000,,1,16.24,16.53,17.89,0.88,14.57,0.00,0.00,0.00,0.00,0.00,37.23,0.000,165.000,37.23,0.00,0.00,0.0,0.0,Overstock,0.0,2951.85
4407590VR,PLUM COLA FLAVOUR QL85811,15 kg carboy,15.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,105.000,,1,1.81,16.53,17.56,0.10,1.62,0.00,0.00,0.00,0.00,0.00,37.23,0.000,165.000,37.23,0.00,0.00,0.0,0.0,Overstock,0.0,2897.40
4407590VR,PLUM COLA FLAVOUR QL85811,15 kg carboy,15.0,Australia,QLD,0.000,0.000,0.000,0.000,615.000,0.000,0.000,615.000,450.000,0.000,0.000,450.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,15.000,,1,0.37,16.53,20.91,0.02,0.33,0.00,0.00,1863.64,0.00,0.00,37.23,165.000,165.000,37.23,1863.64,0.00,0.0,0.0,Overstock,0.0,3450.15
4394490VR,CARBITOL SOLVENT (LG),206.84 kg drum,206.84,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,DOW CHEMICAL (NZ) LIMITED ,"GUIRADO-LOPEZ, DAVID",DOW INC,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,730.00000,0,0,0,120,730,827.000,,1,70.52,16.51,2.05,1.00,16.51,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
467946ALR,SODIUM GLUCONATE TECH,25 kg bag,25.0,Australia,NSW,6375.000,0.000,100.000,0.000,0.000,3600.000,0.000,0.000,1200.000,3600.000,1200.000,4800.000,N1 - Non hazardous/Non dangerous,S,M,SHANDONG FUYANG BIO-TECH.CO.LTD. ,"NGUYEN, KEN","SHANDONG FUYANG BIOTECHNOLOGY CO., LTD. ",61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,60.00000,730.00000,30,60,120,60,730,1225.000,,1,41.22,16.44,1.48,1.00,16.44,308.70,0.00,0.00,308.70,0.00,0.00,1475.000,1475.000,308.70,308.70,0.00,0.0,0.0,Overstock,0.0,5321.23
439674A2R,CHOCOLATE FLAVOUR 809-00008-00,12.5 kg bag,12.5,Australia,QLD,0.000,0.000,0.000,0.000,1650.000,0.000,0.000,1650.000,1650.000,0.000,500.000,1650.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,540.00000,0,0,0,84,540,500.000,,1,17.67,16.43,24.98,1.00,16.43,-30.43,0.00,100.43,-30.43,0.00,103.47,0.000,0.000,73.04,70.00,0.00,0.0,0.0,Healthy,0.0,0.00
442156YWR,TRITON H-66 SURFACTANT,238.14 kg Drum,238.14,Australia,NSW,714.420,0.000,0.000,5715.360,0.000,714.420,0.000,5715.360,238.140,714.420,238.140,952.560,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,730.00000,30,60,210,150,730,6191.640,,1,12.06,16.43,10.30,0.95,15.59,30.55,366.60,0.00,28.99,347.86,0.00,5477.220,5477.220,376.85,397.15,0.00,0.0,0.0,Overstock,0.0,34869.30
442156YWR,TRITON H-66 SURFACTANT,238.14 kg Drum,238.14,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,730.00000,30,60,210,150,730,952.560,,1,0.65,16.43,9.46,0.05,0.84,0.00,0.00,0.00,28.99,347.86,0.00,0.000,5477.220,376.85,0.00,0.00,0.0,0.0,Overstock,0.0,-1430.35
439674A2R,CHOCOLATE FLAVOUR 809-00008-00,12.5 kg bag,12.5,Australia,WA,0.000,0.000,0.000,0.000,50.000,0.000,0.000,50.000,50.000,0.000,0.000,50.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,540.00000,0,0,0,84,540,0.000,,1,0.00,16.43,75.09,0.00,0.00,0.00,0.00,0.00,-30.43,0.00,103.47,0.000,0.000,73.04,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
311236JHR,BUTANOX M-60,20 kg carton,20.0,Australia,VIC,1460.000,0.000,0.000,0.000,480.000,0.000,0.000,480.000,0.000,960.000,0.000,960.000,D1 - Dangerous & hazardous product,S,B,"NOURYON CHEMICALS(NINGBO)CO.,LTD ","MERITON, JOHN",NOURYON ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,240.00000,30,60,180,120,240,80.000,,1,10.42,16.40,7.51,0.51,8.42,173.40,0.00,57.01,340.24,146.34,29.27,980.000,-660.000,515.85,230.41,0.00,0.0,0.0,Overstock,0.0,5084.66
311236JHR,BUTANOX M-60,20 kg carton,20.0,Australia,NSW,4120.000,0.000,0.000,2400.000,0.000,8160.000,0.000,2400.000,0.000,8160.000,0.000,8160.000,D1 - Dangerous & hazardous product,S,B,"NOURYON CHEMICALS(NINGBO)CO.,LTD ","MERITON, JOHN",NOURYON ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,240.00000,30,60,180,120,240,80.000,,1,9.87,16.40,6.77,0.49,7.98,516.29,300.75,0.00,340.24,146.34,29.27,-1640.000,-660.000,515.85,817.04,0.00,0.0,0.0,Overstock,0.0,36036.57
4416560VR,TERGITOL 15-S-5,199.50 kg drum,199.5,New Zealand,NZ,0.000,0.000,0.000,0.000,3591.000,0.000,0.000,3591.000,399.000,0.000,399.000,399.000,D2 - Hazardous but NOT dangerous,S,M,DOW CHEMICAL (NZ) LIMITED ,"BOWLES, CRAIG",DOW INC,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",US,90.00000,638.00000,30,60,150,90,638,2394.000,,1,3.29,16.37,8.07,1.00,16.37,-24.37,0.00,219.36,-24.37,0.00,219.36,3192.000,3192.000,194.99,194.99,0.00,0.0,0.0,High Stock,0.0,0.00
442450ALR,ELVAX 470,25 kg bag,25.0,Australia,VIC,600.000,0.000,0.000,0.000,0.000,550.000,0.000,0.000,0.000,550.000,0.000,550.000,N1 - Non hazardous/Non dangerous,S,C,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,AU,90.00000,2190.00000,0,0,0,90,2190,1250.000,,1,8.00,16.27,4.54,1.00,16.27,36.88,0.00,0.00,36.88,0.00,0.00,50.000,50.000,36.88,36.88,0.00,0.0,0.0,Overstock,0.0,227.00
5443570VR,GUARDMAX MAPA9,1100 kg IBC,1100.0,Australia,VIC,2200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2200.000,0.000,1100.000,2200.000,D2 - Hazardous but NOT dangerous,S,C,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","SALLAS, FRANK","SHANDONG TAIHE TECHNOLOGIES CO., LTD. ",61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,90.00000,365.00000,0,0,0,90,365,0.000,,1,14.23,16.24,2.92,1.00,16.24,67.73,0.00,0.00,67.73,0.00,0.00,0.000,0.000,67.73,67.73,0.00,0.0,0.0,Healthy,0.0,0.00
516430CUR,RPLANT APG1200 UP MB,1100 kg IBC,1100.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,"JIANGSU WANQI BIOTECHNOLOGY CO., LTD. ","SALLAS, FRANK",IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,60.00000,730.00000,30,60,120,60,730,4400.000,,1,14.23,16.24,1.98,0.61,9.90,0.00,0.00,0.00,0.00,0.00,67.73,0.000,1100.000,67.73,0.00,594.00,4400.0,444.44,Low Stock,8712.0,0.00
