PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
181150ESR,BELCLENE 499,250 kg drum,250.0,Australia,QLD,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,ITALMATCH CHEMICALS GB LTD ,"SALLAS, FRANK",ITALMATCH CHEMICALS,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",IT,150.00000,720.00000,0,0,0,150,720,1000.000,,1,0.00,0.76,6.24,0.00,0.00,0.00,0.00,0.00,1315.79,0.00,0.00,1000.000,1000.000,1315.79,0.00,0.00,0.0,0.0,Overstock,0.0,6240.00
477376FHR,GUARDMAX WFC-110,25 KG DRUM,25.0,Australia,NSW,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,OXFORD TECHNOLOGIES AUSTRALIA ,"NGUYEN, KEN",IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,45.00000,365.00000,0,0,0,45,365,100.000,,1,0.00,0.76,40.68,0.00,0.00,0.00,0.00,0.00,65.79,0.00,0.00,50.000,50.000,65.79,0.00,0.00,0.0,0.0,Overstock,0.0,2034.00
4404010VR,FD-DVS ABY-3 200U,1 each foil pack,0.1,Australia,VIC,25.000,0.000,0.000,0.000,50.000,0.000,0.000,50.000,25.000,0.000,25.000,50.000,N1 - Non hazardous/Non dangerous,S,B,CHR HANSEN PTY LTD ,GWENDOLINE CROTHERS,CHR. HANSEN A/S ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,30.00000,730.00000,30,60,90,30,730,25.000,,1,1.20,0.75,83.46,1.00,0.75,0.00,0.00,66.67,0.00,0.00,66.67,50.000,50.000,66.67,66.67,0.00,0.0,0.0,Healthy,0.0,0.00
366815QSP,MIN-U-GEL FG,2.5 kg bag,2.5,Australia,QLD,1157.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,DGL MANUFACTURING PTY LTD ,"DE LANGE, CHRISTO","ACTIVE MINERALS INTERNATIONAL LLC, AMI ",61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",US,150.00000,3600.00000,0,0,0,150,3600,35.000,,1,0.23,0.75,2.54,1.00,0.75,1543.33,0.00,0.00,1543.33,0.00,0.00,1157.500,1157.500,1543.33,1543.33,0.00,0.0,0.0,Overstock,0.0,2940.05
477360EFR,KEYACID URANINE K LIQUID,204 KG Drum,204.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"MILLIKEN HOLDINGS (HONG KONG) CO., LTD ","NGUYEN, KEN",MILLIKEN CHEMICAL ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,730.00000,0,0,0,150,730,816.000,,1,1.51,0.75,34.09,1.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
111043IFR,SILFOAM SRE,25 kg can,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,WACKER CHEMIE AG ,SONYA ATKINSON,WACKER ,61121 - AU Home Care I&I HC,VIJAYA PAWAR,DE,120.00000,365.00000,0,0,0,120,365,100.000,,1,0.16,0.75,62.58,1.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
441555VFR,CARAMEL LIQUID #050,25 kg pail,25.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,50.000,N1 - Non hazardous/Non dangerous,S,C,DDW COLOURS SDN BHD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",MY,60.00000,730.00000,0,0,0,60,730,800.000,,1,0.33,0.75,3.26,1.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,-50.000,-50.000,0.00,0.00,50.00,800.0,1066.67,Low Stock,2608.0,0.00
508118FHR,ORCHID & MIMOSA PETAL MOD LF,25 KG drum,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,100.000,,1,0.54,0.75,52.14,0.82,0.61,0.00,0.00,0.00,33.33,0.00,0.00,0.000,0.000,33.33,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
508122FHR,HEAVENLY VANILLA LF 61316948,25 KG drum,25.0,Australia,VIC,200.000,0.000,0.000,0.000,50.000,0.000,0.000,50.000,250.000,0.000,200.000,250.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,100.000,,1,1.34,0.75,46.34,0.58,0.43,0.00,0.00,116.28,0.00,0.00,66.67,0.000,0.000,66.67,116.28,0.00,0.0,0.0,Healthy,0.0,0.00
508122FHR,HEAVENLY VANILLA LF 61316948,25 KG drum,25.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,25.000,,1,0.80,0.75,45.88,0.34,0.26,0.00,0.00,0.00,0.00,0.00,66.67,0.000,0.000,66.67,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
508118FHR,ORCHID & MIMOSA PETAL MOD LF,25 KG drum,25.0,Australia,QLD,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,75.000,100.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,25.000,,1,0.07,0.75,52.84,0.11,0.08,312.50,0.00,0.00,33.33,0.00,0.00,0.000,0.000,33.33,312.50,0.00,0.0,0.0,Healthy,0.0,0.00
508122FHR,HEAVENLY VANILLA LF 61316948,25 KG drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,100.000,,1,0.18,0.75,45.88,0.08,0.06,0.00,0.00,0.00,0.00,0.00,66.67,0.000,0.000,66.67,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
508118FHR,ORCHID & MIMOSA PETAL MOD LF,25 KG drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,100.000,,1,0.05,0.75,52.14,0.08,0.06,0.00,0.00,0.00,33.33,0.00,0.00,0.000,0.000,33.33,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439458JKR,PUREDELIVERY EVERFRESH 100 VANILLA S-151326,25 kg carton,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,25.000,,1,1.00,0.74,35.12,1.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4418610VR,HAZELNUT FLAVOUR QF04071,15 kg carboy,15.0,Australia,QLD,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,0.000,60.000,60.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,15.000,,1,1.71,0.74,51.48,1.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
110484IFP,SREP BS 1306,25 kg can,25.0,Australia,VIC,73.420,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,WACKER CHEMIE AG ,"BOWLES, CRAIG",WACKER ,61122 - AU Coatings-Constructions C&C,VIJAYA PAWAR,DE,150.00000,270.00000,0,0,0,150,270,25.000,,1,1.27,0.74,16.15,1.00,0.74,31.65,0.00,0.00,31.65,0.00,0.00,23.420,23.420,31.65,31.65,0.00,0.0,0.0,Overstock,0.0,378.23
409605FHR,SAMBUCUS NIGRA NNSN7692,25 kg drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,NINGBO EXCARE PHARM INC ,MUY LENG,NETWORK NUTRITION,61127 - AU Pharma - Nutraceuticals PH,FAUZAMIN FARIZA,CN,60.00000,730.00000,0,0,0,60,730,100.000,,1,1.38,0.74,56.74,1.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
349805ECR,ANCAMINE 2205,200 kg drum,200.0,Australia,NSW,400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,EVONIK (SEA) PTE. LTD ,"ALIZADEH, KIMIA",EVONIK INDUSTRIES AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",SG,90.00000,360.00000,0,0,0,90,360,800.000,4.0000,1,0.74,0.74,18.61,1.00,0.74,540.54,0.00,0.00,540.54,0.00,0.00,400.000,400.000,540.54,540.54,0.00,0.0,0.0,Overstock,0.0,7444.00
441583JPR,STRAWBERRY (FRESH) FLAVOUR AP07459,12.5 kg carton,12.5,Australia,QLD,0.000,0.000,0.000,0.000,75.000,0.000,0.000,75.000,75.000,0.000,0.000,75.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,50.000,,1,0.52,0.74,53.02,1.00,0.74,0.00,0.00,101.35,0.00,0.00,101.35,0.000,0.000,101.35,101.35,0.00,0.0,0.0,Healthy,0.0,0.00
474324FHR,METHOCEL K100M PREMIUM,25 kg drum,25.0,New Zealand,NZ,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,100.000,N1 - Non hazardous/Non dangerous,S,C,IMCD MALAYSIA SDN. BHD. ,CHARLES MOORE,ROQUETTE FRERES ,62127 - NZ Pharma - Nutraceuticals PH,SCOTT JOHNSON,US,200.00000,1825.00000,0,0,0,200,1825,25.000,12.0000,1,0.00,0.74,57.01,1.00,0.74,135.14,0.00,0.00,135.14,0.00,0.00,0.000,0.000,135.14,135.14,0.00,0.0,0.0,Healthy,0.0,0.00
44055601R,FILMTEC SW30HRLE-400 DRY,each,1.0,Australia,QLD,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,DUPONT MEMCOR (AUSTRALIA) PTY LTD ,BRETT ASHDOWN,DUPONT DE NEMOURS INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,999.00000,30,60,180,120,999,20.000,,1,0.63,0.74,893.24,0.67,0.50,56.00,0.00,0.00,86.49,0.00,0.00,28.000,64.000,86.49,56.00,30.00,30.0,60.0,Stockout Risk,26797.2,0.00
44055601R,FILMTEC SW30HRLE-400 DRY,each,1.0,Australia,NSW,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,4.000,4.000,N1 - Non hazardous/Non dangerous,S,M,DUPONT MEMCOR (AUSTRALIA) PTY LTD ,BRETT ASHDOWN,DUPONT DE NEMOURS INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,999.00000,30,60,180,120,999,20.000,,1,0.31,0.74,893.44,0.33,0.24,150.00,0.00,0.00,86.49,0.00,0.00,36.000,64.000,86.49,150.00,7.20,20.0,83.33,Stockout Risk,17868.8,0.00
4508030VR,TROS B270 R CLR I321X0.76X0250 W09V 802.5 BF009066,802.5 square metres,600.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,KURARAY KOREA LTD ,NEIL CLIFFORD,KURARAY ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,DE,120.00000,1095.00000,0,0,0,120,1095,2400.000,,1,5.19,0.73,11.03,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
293099ECR,SILRES WH,200 kg drum,200.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,WACKER CHEMIE AG (AUST OFFICE) ,"BOWLES, CRAIG",WACKER ,61122 - AU Coatings-Constructions C&C,VIJAYA PAWAR,DE,120.00000,180.00000,0,0,0,120,180,800.000,,1,2.21,0.73,,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
439892ECR,FTALON 29/50X,200 kg drum,200.0,New Zealand,NZ,800.000,800.000,0.000,0.000,0.000,0.000,0.000,0.000,1600.000,0.000,800.000,1600.000,D1 - Dangerous & hazardous product,S,M,IMCD AUSTRALIA PTY LTD ,"BARKACHI, JOSEPH",GALSTAFF MULTIRESINE SPA,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",IT,120.00000,365.00000,30,60,180,120,365,200.000,,1,11.06,0.73,4.70,1.00,0.73,-1095.89,0.00,0.00,-1095.89,0.00,0.00,-1600.000,-1600.000,-1095.89,-1095.89,43.80,200.0,273.97,Stockout Risk,940.0,0.00
440861AIR,TEXVEG GR-58 (5-8MM) SOY TVP,20 kg bag,20.0,New Zealand,NZ,240.000,240.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,U,I,AGRO SOLVENT PRODUCTS PVT LTD ,TANYA HARVEY,AGRO SOLVENT PRODUCTS PVT LTD,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",IN,75.00000,540.00000,0,0,0,75,540,0.000,,1,0.31,0.73,3.45,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4386580VP,EKWIP U70 11 X 24,800 unit box,12.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,F,IMCD AUSTRALIA PTY LTD ,NATHAN SCHULTZ,IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,1825.00000,0,0,0,21,1825,0.000,,1,4.42,0.73,0.51,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
518922ECR,BREAK-THRU OE 441,200 kg drum,200.0,New Zealand,NZ,600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,N1 - Non hazardous/Non dangerous,S,C,EVONIK (SEA) PTE. LTD ,"GUIRADO-LOPEZ, DAVID",EVONIK INDUSTRIES AG ,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",CN,60.00000,730.00000,0,0,0,60,730,200.000,,1,2.40,0.73,23.58,1.00,0.73,821.92,0.00,0.00,821.92,0.00,0.00,600.000,600.000,821.92,821.92,0.00,0.0,0.0,Overstock,0.0,14148.00
441721VER,RB 1196 PINK LIQUID,20 kg pail,20.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,OXERRA AUSTRALASIA PTY LTD ,TANYA HARVEY,OXERRA,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,30.00000,178.00000,0,0,0,30,178,20.000,,1,0.44,0.73,8.27,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
477259XFR,LIQUITINT INTERMEDIATE BLUE 130,18.1 KG PAIL,18.1,Australia,NSW,72.400,0.000,0.000,0.000,90.500,0.000,0.000,90.500,72.400,0.000,0.000,72.400,N1 - Non hazardous/Non dangerous,S,M,"MILLIKEN HOLDINGS (HONG KONG) CO., LTD ","NGUYEN, KEN",MILLIKEN CHEMICAL ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,540.00000,30,60,210,150,540,72.400,,1,0.57,0.73,71.57,1.00,0.73,99.18,0.00,123.97,99.18,0.00,123.97,90.500,90.500,223.15,223.15,0.00,0.0,0.0,Healthy,0.0,0.00
443168ECR,TERGITOL 15-S-7,200 kg drum,200.0,Australia,NSW,600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",TH,120.00000,730.00000,30,60,180,120,730,0.000,,1,6.47,0.73,9.33,1.00,0.73,821.92,0.00,0.00,821.92,0.00,0.00,600.000,600.000,821.92,821.92,0.00,0.0,0.0,Overstock,0.0,4576.38
419029IFR,PROXEL XL2,25 kg can,25.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,ARCH UK BIOCIDES LTD ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",GB,120.00000,720.00000,0,0,0,120,720,100.000,,1,2.21,0.73,11.70,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
313885AFR,BYK-1690 SD,15 kg bag,15.0,Australia,VIC,90.000,90.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,U,I,BYK-CHEMIE Gmbh ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,150.00000,365.00000,0,0,0,150,365,60.000,,1,0.33,0.73,9.15,1.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
513326INR,COLA FLAVOUR L-050082,15 kg can,15.0,Australia,NSW,0.000,0.000,0.000,0.000,120.000,0.000,0.000,120.000,120.000,0.000,0.000,120.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,270.00000,0,0,0,84,270,60.000,,1,0.39,0.72,41.32,1.00,0.72,0.00,0.00,166.67,0.00,0.00,166.67,0.000,0.000,166.67,166.67,0.00,0.0,0.0,Healthy,0.0,0.00
3616960VR,COLONIAL MONOLAURIN,25 kg carboy,25.0,New Zealand,NZ,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,COLONIAL CHEMICAL INC. ,"POWER, CARMEL","CCI - COLONIAL CHEMICALS, INC. ",62128 - NZ Beauty & Personal Care BPC,SCOTT JOHNSON,US,180.00000,365.00000,0,0,0,180,365,100.000,,1,0.58,0.72,53.08,1.00,0.72,34.72,0.00,0.00,34.72,0.00,0.00,25.000,25.000,34.72,34.72,0.00,0.0,0.0,Overstock,0.0,1327.00
348180AFR,VERON MAC,15 kg bag,15.0,Australia,VIC,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,AB ENZYMES GMBH SINGAPORE ,TANYA HARVEY,ASSOCIATED BRITISH FOODS PLC (ABF),61123 - AU Food - Nutrition F&N,"HAN, THIRI",FI,120.00000,720.00000,0,0,0,120,720,60.000,,1,0.58,0.72,58.08,0.88,0.63,47.62,0.00,0.00,41.67,0.00,0.00,30.000,-60.000,41.67,47.62,0.00,0.0,0.0,Low Stock,0.0,0.00
348180AFR,VERON MAC,15 kg bag,15.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,0.000,0.000,90.000,D2 - Hazardous but NOT dangerous,S,C,AB ENZYMES GMBH SINGAPORE ,TANYA HARVEY,ASSOCIATED BRITISH FOODS PLC (ABF),61123 - AU Food - Nutrition F&N,"HAN, THIRI",FI,120.00000,720.00000,0,0,0,120,720,60.000,,1,0.08,0.72,70.89,0.12,0.09,0.00,0.00,0.00,41.67,0.00,0.00,-90.000,-60.000,41.67,0.00,60.00,60.0,666.67,Low Stock,4253.4,0.00
510097VFR,SUPEROTO 400 8021 RP GOLD,25 kg pail,25.0,Australia,VIC,100.000,0.000,0.000,0.000,100.000,0.000,0.000,100.000,50.000,0.000,50.000,50.000,D1 - Dangerous & hazardous product,S,M,ECKART GMBH ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,730.00000,30,60,240,180,730,100.000,,1,1.45,0.71,35.86,1.00,0.71,70.42,0.00,140.85,70.42,0.00,140.85,150.000,150.000,211.27,211.27,0.00,0.0,0.0,Healthy,0.0,0.00
202271EAR,AMP-95,195 kg drum,195.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,ARUBA CHEMICALS SINGAPORE PTE LTD ,CONCETTA MOLINO,ADVANCION CORPORATION,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,SG,150.00000,999.00000,0,0,0,150,999,780.000,,1,2.16,0.71,,1.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
442025VNR,TROYSOL  AFP,23 kg pail,23.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,TROY SIAM COMPANY LIMITED ,"ALIZADEH, KIMIA",ARXADA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",TH,90.00000,1095.00000,0,0,0,90,1095,92.000,,1,0.19,0.71,,0.83,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
442025VNR,TROYSOL  AFP,23 kg pail,23.0,Australia,NSW,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,23.000,23.000,N1 - Non hazardous/Non dangerous,S,C,TROY SIAM COMPANY LIMITED ,"ALIZADEH, KIMIA",ARXADA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",TH,90.00000,1095.00000,0,0,0,90,1095,92.000,,1,0.04,0.71,12.76,0.17,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439615JHR,MEAT FLAVOUR 16873,20 kg carton,20.0,Australia,QLD,0.000,0.000,0.000,0.000,80.000,0.000,0.000,80.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,730.00000,0,0,0,84,730,80.000,,1,0.55,0.70,66.61,1.00,0.70,0.00,0.00,114.29,0.00,0.00,114.29,80.000,80.000,114.29,114.29,0.00,0.0,0.0,Overstock,0.0,5328.80
135346GFR,SILRES BS 16,280 kg drum,280.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,WACKER CHEMIE AG ,"BOWLES, CRAIG",WACKER ,62122 - NZ Coatings-Constructions C&C,VIJAYA PAWAR,DE,120.00000,1825.00000,0,0,0,120,1825,1120.000,,1,3.62,0.70,11.82,1.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
